,@attr,album,artist,date,image,loved,mbid,name,streamable,url
190,,"{'mbid': 'f24286db-0c89-4303-96d0-caf9109f3990', '#text': 'Gone (Deluxe Edition)'}","{'url': 'https://www.last.fm/music/Red', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Red'}","{'uts': '1576618299', '#text': '17 Dec 2019, 21:31'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/13bd6ee405e3e34101bf1935eb4ffad4.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/13bd6ee405e3e34101bf1935eb4ffad4.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/13bd6ee405e3e34101bf1935eb4ffad4.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/13bd6ee405e3e34101bf1935eb4ffad4.png'}]",0,619bb2c4-0f7c-46c4-9dc6-77698a3c972a,Gone (JSapp Remix),0,https://www.last.fm/music/Red/_/Gone+(JSapp+Remix)
191,,"{'mbid': '133c1820-1c9f-4c56-a72d-76bea6b4d912', '#text': 'The Evening Hate - EP'}","{'url': 'https://www.last.fm/music/Red', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Red'}","{'uts': '1576618176', '#text': '17 Dec 2019, 21:29'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/aeb022e8ee8aa79993c3dbd47654863f.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/aeb022e8ee8aa79993c3dbd47654863f.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/aeb022e8ee8aa79993c3dbd47654863f.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/aeb022e8ee8aa79993c3dbd47654863f.jpg'}]",0,c0d9698a-81d0-40b4-b43c-d5ea232e428f,Hemorrhage,0,https://www.last.fm/music/Red/_/Hemorrhage
192,,"{'mbid': '133c1820-1c9f-4c56-a72d-76bea6b4d912', '#text': 'The Evening Hate - EP'}","{'url': 'https://www.last.fm/music/Red', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Red'}","{'uts': '1576617792', '#text': '17 Dec 2019, 21:23'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/aeb022e8ee8aa79993c3dbd47654863f.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/aeb022e8ee8aa79993c3dbd47654863f.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/aeb022e8ee8aa79993c3dbd47654863f.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/aeb022e8ee8aa79993c3dbd47654863f.jpg'}]",0,1327e964-518d-43eb-b093-bb12ee0bfa22,From The Ashes,0,https://www.last.fm/music/Red/_/From+The+Ashes
193,,"{'mbid': '133c1820-1c9f-4c56-a72d-76bea6b4d912', '#text': 'The Evening Hate - EP'}","{'url': 'https://www.last.fm/music/Red', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Red'}","{'uts': '1576617505', '#text': '17 Dec 2019, 21:18'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/aeb022e8ee8aa79993c3dbd47654863f.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/aeb022e8ee8aa79993c3dbd47654863f.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/aeb022e8ee8aa79993c3dbd47654863f.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/aeb022e8ee8aa79993c3dbd47654863f.jpg'}]",0,b4a6de11-7f95-4d10-b660-d44880fca2ca,The Evening Hate,0,https://www.last.fm/music/Red/_/The+Evening+Hate
194,,"{'mbid': '11b05548-de39-46f9-a71c-16dccb588fdb', '#text': 'End Of Silence'}","{'url': 'https://www.last.fm/music/Red', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Red'}","{'uts': '1576617293', '#text': '17 Dec 2019, 21:14'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/bc4253e2771d53b0a5c027df594f05d0.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/bc4253e2771d53b0a5c027df594f05d0.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/bc4253e2771d53b0a5c027df594f05d0.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/bc4253e2771d53b0a5c027df594f05d0.png'}]",0,059f130a-624e-3284-b455-504e967d3135,Breathe Into Me,0,https://www.last.fm/music/Red/_/Breathe+Into+Me
195,,"{'mbid': '0235de2d-072a-4c0b-8559-33149810021d', '#text': 'Periphery III: Select Difficulty'}","{'url': 'https://www.last.fm/music/Periphery', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Periphery'}","{'uts': '1576616842', '#text': '17 Dec 2019, 21:07'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/fef638e1159fd758f64fe327365d4c1e.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/fef638e1159fd758f64fe327365d4c1e.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/fef638e1159fd758f64fe327365d4c1e.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/fef638e1159fd758f64fe327365d4c1e.jpg'}]",0,071ab890-1c76-41b5-9e5b-213673dbc720,Marigold,0,https://www.last.fm/music/Periphery/_/Marigold
196,,"{'mbid': '666161c4-db33-4531-855b-b8595b923d38', '#text': 'Altered State'}","{'url': 'https://www.last.fm/music/TesseracT', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'TesseracT'}","{'uts': '1576616568', '#text': '17 Dec 2019, 21:02'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/f9423553d24546d88bb55c1fc93e9d6f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/f9423553d24546d88bb55c1fc93e9d6f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/f9423553d24546d88bb55c1fc93e9d6f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/f9423553d24546d88bb55c1fc93e9d6f.png'}]",0,0f8dd5b6-ec41-46ea-b756-db80af8bc8a0,Of Matter - Proxy,0,https://www.last.fm/music/TesseracT/_/Of+Matter+-+Proxy
197,,"{'mbid': 'a52ef616-f22b-4689-82e3-52ba0979c281', '#text': 'One (Instrumental)'}","{'url': 'https://www.last.fm/music/TesseracT', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'TesseracT'}","{'uts': '1576616335', '#text': '17 Dec 2019, 20:58'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/11a41613b55e4652c6725bc7eb94ea8c.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/11a41613b55e4652c6725bc7eb94ea8c.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/11a41613b55e4652c6725bc7eb94ea8c.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/11a41613b55e4652c6725bc7eb94ea8c.png'}]",0,225d676e-b7d1-4888-910d-949d1dd31698,Sunrise,0,https://www.last.fm/music/TesseracT/_/Sunrise
198,,"{'mbid': '8b741710-9909-4e2d-98b9-23f2cdac657a', '#text': 'Polaris / Errai'}","{'url': 'https://www.last.fm/music/TesseracT', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'TesseracT'}","{'uts': '1576616074', '#text': '17 Dec 2019, 20:54'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/be943e0f767a80f488e4c9de7010cdaf.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/be943e0f767a80f488e4c9de7010cdaf.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/be943e0f767a80f488e4c9de7010cdaf.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/be943e0f767a80f488e4c9de7010cdaf.png'}]",0,185ff7d3-a8e1-48da-8686-08ee0eb7ee86,Survival,0,https://www.last.fm/music/TesseracT/_/Survival
199,,"{'mbid': '', '#text': 'Tapestry'}","{'url': 'https://www.last.fm/music/Bruno+Major', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Bruno Major'}","{'uts': '1576615784', '#text': '17 Dec 2019, 20:49'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/fd46e47f42814c73f3e02dbab58d7053.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/fd46e47f42814c73f3e02dbab58d7053.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/fd46e47f42814c73f3e02dbab58d7053.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/fd46e47f42814c73f3e02dbab58d7053.jpg'}]",0,,Tapestry,0,https://www.last.fm/music/Bruno+Major/_/Tapestry
0,,"{'mbid': '5f87fa5c-7ca8-4316-b3d1-31020177ab30', '#text': 'Pink Season'}","{'url': 'https://www.last.fm/music/PINK+GUY', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'PINK GUY'}","{'uts': '1576608649', '#text': '17 Dec 2019, 18:50'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/8771ad0f313782fc87b7cc94274c0d7f.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/8771ad0f313782fc87b7cc94274c0d7f.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/8771ad0f313782fc87b7cc94274c0d7f.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/8771ad0f313782fc87b7cc94274c0d7f.jpg'}]",0,3fe6f0f1-7595-413b-a2b1-c1eb6961c440,STFU,0,https://www.last.fm/music/PINK+GUY/_/STFU
1,,"{'mbid': '019d0236-e557-4b09-b510-e26cf7d507ac', '#text': 'A Song For every Moon'}","{'url': 'https://www.last.fm/music/Bruno+Major', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Bruno Major'}","{'uts': '1576608252', '#text': '17 Dec 2019, 18:44'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a678cd461993a7ce6b7bb8282704904.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a678cd461993a7ce6b7bb8282704904.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a678cd461993a7ce6b7bb8282704904.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a678cd461993a7ce6b7bb8282704904.jpg'}]",0,71f00f59-7179-488d-ab4a-f392a07b5042,Easily,0,https://www.last.fm/music/Bruno+Major/_/Easily
2,,"{'mbid': '', '#text': 'Songs from the Swamp'}","{'url': 'https://www.last.fm/music/Ollie+MN', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Ollie MN'}","{'uts': '1576607900', '#text': '17 Dec 2019, 18:38'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}]",0,,Sad Boy with a Guitar,0,https://www.last.fm/music/Ollie+MN/_/Sad+Boy+with+a+Guitar
3,,"{'mbid': '', '#text': 'Evening Blue'}","{'url': 'https://www.last.fm/music/Ollie+MN', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Ollie MN'}","{'uts': '1576607897', '#text': '17 Dec 2019, 18:38'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}]",0,,Evening Blue,0,https://www.last.fm/music/Ollie+MN/_/Evening+Blue
4,,"{'mbid': '', '#text': 'Songs from the Swamp'}","{'url': 'https://www.last.fm/music/Ollie+MN', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Ollie MN'}","{'uts': '1576607786', '#text': '17 Dec 2019, 18:36'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}]",0,,Sad Boy with a Guitar,0,https://www.last.fm/music/Ollie+MN/_/Sad+Boy+with+a+Guitar
5,,"{'mbid': '', '#text': 'OMN'}","{'url': 'https://www.last.fm/music/Ollie+MN', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Ollie MN'}","{'uts': '1576607482', '#text': '17 Dec 2019, 18:31'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2238b84de4a4ab662aeb7bd8ce1b7bbf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2238b84de4a4ab662aeb7bd8ce1b7bbf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2238b84de4a4ab662aeb7bd8ce1b7bbf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2238b84de4a4ab662aeb7bd8ce1b7bbf.jpg'}]",0,,In Quiet Rooms,0,https://www.last.fm/music/Ollie+MN/_/In+Quiet+Rooms
6,,"{'mbid': '', '#text': 'Songs from the Swamp'}","{'url': 'https://www.last.fm/music/Ollie+MN', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Ollie MN'}","{'uts': '1576607333', '#text': '17 Dec 2019, 18:28'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/5cd4b1d1cc8b361b3795407771aeb73a.jpg'}]",0,,Please Never Fall in Love Again,0,https://www.last.fm/music/Ollie+MN/_/Please+Never+Fall+in+Love+Again
7,,"{'mbid': '', '#text': 'this is what it feels like'}","{'url': 'https://www.last.fm/music/Clinton+Kane', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Clinton Kane'}","{'uts': '1576607118', '#text': '17 Dec 2019, 18:25'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}]",0,,this is what a toxic relationship feels like,0,https://www.last.fm/music/Clinton+Kane/_/this+is+what+a+toxic+relationship+feels+like
8,,"{'mbid': '', '#text': 'this is what it feels like'}","{'url': 'https://www.last.fm/music/Clinton+Kane', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Clinton Kane'}","{'uts': '1576607115', '#text': '17 Dec 2019, 18:25'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}]",0,,this is what a rough childhood feels like,0,https://www.last.fm/music/Clinton+Kane/_/this+is+what+a+rough+childhood+feels+like
